,player_id,player_name,born,url,market_value
691,,Mikolaj Oleksy,2005,https://www.transfermarkt.pl/mikolaj-oleksy/profil/spieler/1103066,25000
692,,Kacper Siuta,2005,https://www.transfermarkt.pl/kacper-siuta/profil/spieler/1108006,25000
693,,Aleksander Piatek,2005,https://www.transfermarkt.pl/aleksander-piatek/profil/spieler/1115773,25000
694,,Daniel Ciesla,2005,https://www.transfermarkt.pl/daniel-ciesla/profil/spieler/1141907,25000
695,,Adam Wojcik,2005,https://www.transfermarkt.pl/adam-wojcik/profil/spieler/1143474,25000
696,,Szymon Galazka,2005,https://www.transfermarkt.pl/szymon-galazka/profil/spieler/1151259,25000
697,,Kacper Piechota,2005,https://www.transfermarkt.pl/kacper-piechota/profil/spieler/1155394,25000
743,,Karol Borys,2006,https://www.transfermarkt.pl/karol-borys/profil/spieler/890272,1000000
744,,Filip Rejczyk,2006,https://www.transfermarkt.pl/filip-rejczyk/profil/spieler/991455,600000
745,,Michal Gurgul,2006,https://www.transfermarkt.pl/michal-gurgul/profil/spieler/991779,600000
746,,Filip Rozga,2006,https://www.transfermarkt.pl/filip-rozga/profil/spieler/974365,400000
747,,Krzysztof Kolanko,2006,https://www.transfermarkt.pl/krzysztof-kolanko/profil/spieler/991460,400000
748,,Dominik Szala,2006,https://www.transfermarkt.pl/dominik-szala/profil/spieler/1048756,300000
749,,Alan Rybak,2006,https://www.transfermarkt.pl/alan-rybak/profil/spieler/1073030,100000
750,,Maksymilian Sznaucner,2006,https://www.transfermarkt.pl/maksymilian-sznaucner/profil/spieler/991778,50000
751,,Jakub Wojcik,2006,https://www.transfermarkt.pl/jakub-wojcik/profil/spieler/1043050,50000
752,,Jakub Krzyzanowski,2006,https://www.transfermarkt.pl/jakub-krzyzanowski/profil/spieler/888643,25000
753,,Michal Matys,2006,https://www.transfermarkt.pl/michal-matys/profil/spieler/924895,25000
754,,Jan Faberski,2006,https://www.transfermarkt.pl/jan-faberski/profil/spieler/949480,25000
755,,Bartosz Bieronski,2006,https://www.transfermarkt.pl/bartosz-bieronski/profil/spieler/953452,25000
756,,Bartlomiej Baranski,2006,https://www.transfermarkt.pl/bartlomiej-baranski/profil/spieler/959917,25000
757,,Krzysztof Kurowski,2006,https://www.transfermarkt.pl/krzysztof-kurowski/profil/spieler/964757,25000
758,,Szymon Kadziolka,2006,https://www.transfermarkt.pl/szymon-kadziolka/profil/spieler/964766,25000
759,,Milosz Piekutowski,2006,https://www.transfermarkt.pl/milosz-piekutowski/profil/spieler/965043,25000
760,,Kamil Soberka,2006,https://www.transfermarkt.pl/kamil-soberka/profil/spieler/965106,25000
761,,Igor Orlikowski,2006,https://www.transfermarkt.pl/igor-orlikowski/profil/spieler/991454,25000
762,,Axel Holewinski,2006,https://www.transfermarkt.pl/axel-holewinski/profil/spieler/999090,25000
763,,Milosz Zurawski,2006,https://www.transfermarkt.pl/milosz-zurawski/profil/spieler/1017307,25000
764,,Jan Labedzki,2006,https://www.transfermarkt.pl/jan-labedzki/profil/spieler/1025972,25000
765,,Antoni Franke,2006,https://www.transfermarkt.pl/antoni-franke/profil/spieler/1035971,25000
766,,Jakub Paszkowski,2006,https://www.transfermarkt.pl/jakub-paszkowski/profil/spieler/1038750,25000
767,,Michal Niedbala,2006,https://www.transfermarkt.pl/michal-niedbala/profil/spieler/1070002,25000
768,,Szymon Szklinski,2006,https://www.transfermarkt.pl/szymon-szklinski/profil/spieler/1106120,25000
769,,Maksymilian Sliwinski,2006,https://www.transfermarkt.pl/maksymilian-sliwinski/profil/spieler/1106969,25000
770,,Szymon Lyczko,2006,https://www.transfermarkt.pl/szymon-lyczko/profil/spieler/1108661,25000
771,,Borys Kisiel,2006,https://www.transfermarkt.pl/borys-kisiel/profil/spieler/1109157,25000
772,,Kacper Kucharczyk,2006,https://www.transfermarkt.pl/kacper-kucharczyk/profil/spieler/1121037,25000
773,,Kacper Zabinski,2006,https://www.transfermarkt.pl/kacper-zabinski/profil/spieler/1138415,25000
774,,Szymon Gierlach,2006,https://www.transfermarkt.pl/szymon-gierlach/profil/spieler/1141913,25000
775,,Marcel Potoczny,2006,https://www.transfermarkt.pl/marcel-potoczny/profil/spieler/1142175,25000
776,,Szymon Branczyk,2006,https://www.transfermarkt.pl/szymon-branczyk/profil/spieler/1143641,25000
777,,Mateusz Bialka,2006,https://www.transfermarkt.pl/mateusz-bialka/profil/spieler/1143690,25000
778,,Dawid Rychta,2006,https://www.transfermarkt.pl/dawid-rychta/profil/spieler/1155393,25000
779,,Igor Stanczak,2006,https://www.transfermarkt.pl/igor-stanczak/profil/spieler/1156315,25000
780,,Mateusz Lechowicz,2006,https://www.transfermarkt.pl/mateusz-lechowicz/profil/spieler/1156327,25000
781,,Maciej Zygmunt,2006,https://www.transfermarkt.pl/maciej-zygmunt/profil/spieler/1188365,25000
838,,Adrian Przyborek,2007,https://www.transfermarkt.pl/adrian-przyborek/profil/spieler/1018395,300000
839,,Filip Gil,2007,https://www.transfermarkt.pl/filip-gil/profil/spieler/1107635,50000
840,,Cyprian Popielec,2007,https://www.transfermarkt.pl/cyprian-popielec/profil/spieler/1046884,25000
841,,Oskar Jez,2007,https://www.transfermarkt.pl/oskar-jez/profil/spieler/1112174,25000
842,,Michal Wachowicz,2007,https://www.transfermarkt.pl/michal-wachowicz/profil/spieler/1114521,25000
843,,Mikolaj Molendowski,2007,https://www.transfermarkt.pl/mikolaj-molendowski/profil/spieler/1118869,25000
874,,Jedrzej Hanuszczak,2008,https://www.transfermarkt.pl/jedrzej-hanuszczak/profil/spieler/1138739,25000
